name2,start,end,chr
ZACN,76079264,76082653,17
EXOC7,76083647,76103743,17
MIR6868,76098076,76098076,17
LOC101928447,76121531,76132525,17
FOXJ1,76137352,76140395,17
RNF157,76145234,76240368,17
RNF157-AS1,76154648,76154648,17
LOC105371896,76259888,76259888,17
LOC107985019,76263849,76263849,17
UBALD2,76265505,76270505,17
QRICH2,76274078,76307998,17
PRPSAP1,76311541,76353918,17
SPHK1,76385105,76387586,17
UBE2O,76390942,76453141,17
AANAT,76466172,76470117,17
RHBDF2,76471632,76501420,17
CYGB,76528577,76537542,17
PRCD,76540141,76545376,17
SNORD1C,76558869,76558869,17
SNORD1B,76561193,76561193,17
SNORD1A,76561706,76561706,17
SNHG16,76565348,76565348,17
ST6GALNAC2,76566103,76586128,17
ST6GALNAC1,76618348,76643838,17
LOC105274304,76673658,76673658,17
MXRA7,76677587,76710946,17
JMJD6,76716685,76726783,17
METTL23,76727479,76733881,17
SRSF2,76736160,76737411,17
MIR636,76736548,76736548,17
MFSD11,76738352,76792557,17
LINC02080,76807102,76807102,17
LOC107985089,76835336,76835336,17
LINC00868,76861836,76861836,17
MGAT5B,76869029,76950384,17
LOC105371899,76969199,76969199,17
SCARNA16,77089493,77089493,17
MIR6516,77089497,77089497,17
SNHG20,77094986,77094986,17
LOC105371900,77119043,77119043,17
LOC105371901,77136871,77141442,17
SEC14L1,77143596,77216564,17
MIR4316,77397054,77397054,17
LOC112268199,77434473,77434473,17
LOC112268198,77445006,77445648,17
LOC105371903,77461075,77461075,17
LOC400622,77536598,77536598,17
LOC100507351,77565024,77565024,17
LOC107985079,77680754,77680754,17
LINC01987,77728559,77728559,17
LOC105371908,77802508,77840638,17
LINC01973,77884087,77884087,17
LOC107985087,77893843,77893843,17
LOC105371909,77935348,77935348,17
TNRC6C,77980509,78104845,17
LOC107985010,78012512,78012512,17
TNRC6C-AS1,78111799,78111799,17
TMC6,78113147,78127020,17
TMC8,78131588,78142968,17
C17orf99,78146091,78166046,17
SYNGR2,78168616,78172000,17
TK1,78174758,78186994,17
LOC107985050,78184999,78184999,17
AFMID,78187370,78206937,17
BIRC5,78214316,78225370,17
TMEM235,78232023,78239974,17
LOC105371910,78248339,78251440,17
LINC01993,78278492,78278492,17
LOC105371912,78346380,78346380,17
SOCS3,78358417,78359095,17
LOC101928674,78364931,78373909,17
PGS1,78378665,78424659,17
DNAH17,78423905,78577436,17
LOC107985047,78448911,78448911,17
DNAH17-AS1,78503056,78503056,17
LINC02081,78632057,78632057,17
LOC112268196,78675631,78675631,17
CYTH1,78676090,78782223,17
USP36,78787654,78840836,17
TIMP2,78855666,78925088,17
CEP295NL,78890637,78901828,17
LGALS3BP,78971575,78977191,17
CANT1,78993549,79009766,17
C1QTNF1,79025224,79049788,17
C1QTNF1-AS1,79027655,79027655,17
ENGASE,79074944,79088599,17
RBFOX3,79090882,79115715,17
MIR4739,79707249,79707249,17
LINC02078,79712317,79712317,17
ENPP7,79730920,79742926,17
CBX2,79778235,79785449,17
CBX8,79794634,79796998,17
LOC102723961,79822329,79823284,17
LINC01977,79827704,79827704,17
CBX4,79833958,79839251,17
LINC01978,79924010,79924010,17
LINC01979,79926725,79926725,17
TBC1D16,79940858,80013547,17
CCDC40,80036662,80100610,17
MIR1268B,80098877,80098877,17
GAA,80102737,80119331,17
EIF4A3,80135489,80146961,17
CARD14,80181438,80209331,17
SGSH,80207611,80220400,17
SLC26A11,80220311,80252716,17
RNF213,80263681,80393498,17
LOC100294362,80415168,80415168,17
ENDOV,80415194,80438086,17
MIR4730,80419493,80419493,17
NPTX1,80470812,80476446,17
RPTOR,80545629,80964330,17
LOC105371922,80580693,80587441,17
LOC107985021,80726912,80727695,17
LOC101928855,80805632,80805632,17
LOC105371921,80886540,80891496,17
LOC107985022,80960271,80961124,17
LOC400627,80971213,80971213,17
CHMP6,80991918,80999153,17
LOC100129503,81005072,81005072,17
BAIAP2-AS1,81034719,81034719,17
BAIAP2,81035254,81116305,17
LOC107987250,81115788,81115788,17
AATK,81118401,81166067,17
MIR657,81125373,81125373,17
MIR338,81125949,81125949,17
MIR3065,81125955,81125955,17
MIR1250,81133308,81133308,17
PVALEF,81181226,81183011,17
CEP131,81189768,81220056,17
TEPSIN,81228927,81239033,17
LOC105371925,81232209,81232209,17
NDUFAF8,81239363,81241298,17
SLC38A10,81245555,81294921,17
LINC00482,81309248,81309248,17
TMEM105,81313650,81314462,17
LOC112268186,81344938,81346462,17
LOC100130370,81376091,81386014,17
BAHCC1,81399739,81463817,17
MIR4740,81400778,81400778,17
MIR3186,81451188,81451188,17
LOC105371926,81454551,81455259,17
LOC112268189,81472520,81472520,17
LINC01971,81481284,81481284,17
ACTG1,81510689,81512866,17
FSCN2,81518688,81537080,17
FAAP100,81540818,81552403,17
NPLOC4,81559258,81637148,17
TSPAN10,81637398,81648755,17
PDE6G,81651073,81663209,17
OXLD1,81665200,81666637,17
CCDC137,81666718,81672704,17
ARL16,81681707,81683924,17
HGS,81684066,81701618,17
MIR6786,81693869,81693869,17
MRPL12,81703501,81707240,17
SLC25A10,81712426,81720517,17
LOC105371929,81739548,81739548,17
LOC105376789,81804997,81804997,17
GCGR,81809018,81813689,17
MCRIP1,81823246,81826394,17
PPP1R27,81833728,81834953,17
P4HB,81844011,81860535,17
ARHGDIA,81868364,81871406,17
ALYREF,81888130,81891622,17
ANAPC11,81894477,81900150,17
NPB,81902277,81902748,17
PCYT2,81904832,81911432,17
SIRT7,81912415,81918153,17
MAFG,81922604,81923185,17
MAFG-AS1,81930753,81930753,17
PYCR1,81932879,81937213,17
MYADML2,81940817,81941741,17
NOTUM,81952960,81960909,17
LOC105371939,81977408,81977408,17
ASPSCR1,81977646,82017548,17
CENPX,82019185,82022861,17
LRRC45,82023643,82031151,17
RAC3,82031761,82033829,17
DCXR,82035959,82037682,17
RFNG,82048725,82051766,17
GPS1,82051931,82057127,17
DUS1L,82058114,82065815,17
FASN,82079142,82096445,17
SNORD134,82090140,82090140,17
CCDC57,82101681,82212888,17
SLC16A3,82236008,82238976,17
MIR6787,82236728,82236728,17
CSNK1D,82239975,82273742,17
LINC01970,82292814,82292814,17
LOC107985059,82311481,82311482,17
CD7,82315320,82320829,17
SECTM1,82322160,82327240,17
TEX19,82362150,82362645,17
UTS2R,82374324,82375494,17
OGFOD3,82392397,82418637,17
HEXDC,82419799,82442645,17
CYBC1,82444003,82450831,17
LOC105371941,82458415,82458415,17
"NARF",82458803,82488157,17
FOXK2,82519888,82604602,17
LOC105371942,82588881,82588881,17
WDR45B,82615918,82648530,17
RAB40B,82657862,82698596,17
MIR4525,82668307,82668307,17
LOC105376791,82702111,82705465,17
LOC101929552,82716253,82716253,17
FN3KRP,82716755,82728017,17
FN3K,82735636,82750755,17
ZNF750,82830141,82832454,17
LOC107987251,83106910,83106910,17
LOC101930496,83119423,83119423,17
LOC105371948,83199881,83199881,17
LOC101929650,83215416,83215416,17
LOC100505909,83227956,83227956,17
RPL23AP87,83240804,83240804,17
KCNQ2,182,63472463,20
OPRL1,2722,64098886,20
CDH4,8602,61936943,20
NPBWR2,10775,64106831,20
LOC105372721,21373,63436091,20
LOC105372720,38464,63450898,20
LOC105372727,52194,64143682,20
LOC107985440,61217,17850458,20
MIR1257,64233,61953662,20
TAF4,86754,62065810,20
DEFB125,87709,96417,20
MYT1,107452,64240448,20
LOC105372704,111333,62001813,20
DEFB126,142628,145692,20
DEFB127,157544,159024,20
PCMTD2,168556,64273600,20
DEFB128,187885,189623,20
DEFB129,227288,229771,20
DEFB132,257778,259306,20
C20orf96,271206,290610,20
ZCCHC3,297586,298798,20
NRSN2-AS1,325252,325252,20
SOX12,325924,326872,20
LOC101929937,346667,353538,20
NRSN2,348734,355334,20
TRIB3,382545,396690,20
RBCK1,408738,432139,20
TBC1D20,438585,462553,20
CSNK2A1,483960,508551,20
TCF15,604590,610237,20
LOC107985387,641469,641469,20
SRXN1,648713,653185,20
LOC107985423,658840,658840,20
SCRT2,663670,675601,20
LOC105372491,693575,696189,20
SLC52A3,761025,765774,20
FAM110A,844804,845692,20
ANGPT4,872959,916214,20
LOC105372492,938216,938216,20
RSPO4,960356,1002164,20
LOC105372494,1024734,1024883,20
LOC105372493,1118448,1118448,20
PSMF1,1118773,1166254,20
TMEM74B,1180847,1186596,20
LOC105372496,1189415,1191895,20
C20orf202,1203516,1207102,20
RAD21L1,1228453,1254457,20
SNPH,1296239,1306054,20
SDCBP2,1310440,1320416,20
FKBP1A,1370028,1392998,20
SDCBP2-AS1,1378735,1378735,20
MIR6869,1392961,1392961,20
FKBP1A-SDCBP2,1393172,1393172,20
LOC105372497,1411146,1411146,20
NSFL1C,1443748,1467793,20
SIRPB2,1476166,1491359,20
LOC105372498,1522599,1522599,20
SIRPD,1534424,1557653,20
LOC105372499,1551684,1551684,20
LOC107985409,1561718,1561718,20
SIRPB1,1566154,1620094,20
SIRPG,1630223,1657714,20
SIRPG-AS1,1648473,1648473,20
LOC105369219,1727569,1727569,20
LOC100289473,1779746,1779746,20
LOC105372501,1838364,1838364,20
LOC107984104,1839583,1840522,20
LOC107984088,1889958,1889958,20
LOC102724545,1894112,1894446,20
SIRPA,1895447,1937568,20
PDYN,1980322,1983084,20
PDYN-AS1,2007517,2007517,20
STK35,2101593,2143896,20
LOC105372502,2201397,2201397,20
LOC388780,2207144,2236494,20
TGM3,2296063,2340581,20
LOC105372503,2301684,2301684,20
TGM6,2380968,2432643,20
SNRPB,2461755,2470690,20
SNORD119,2463047,2463047,20
ZNF343,2483160,2493895,20
TMC2,2536621,2641351,20
LOC105372504,2543597,2543597,20
LOC105372505,2652520,2652520,20
NOP56,2652660,2658393,20
MIR1292,2652842,2652842,20
SNORD110,2654286,2654286,20
SNORA51,2655198,2655198,20
SNORD86,2656182,2656182,20
SNORD56,2656694,2656694,20
SNORD57,2657010,2657010,20
IDH3B,2658441,2664223,20
LOC105372507,2692604,2692607,20
EBF4,2693145,2760108,20
LOC105372506,2709578,2709578,20
CPXM1,2794189,2800572,20
C20orf141,2815184,2815775,20
TMEM239,2816334,2818062,20
PCED1A,2835461,2840657,20
VPS16,2840774,2866574,20
PTPRA,2964277,3038133,20
GNRH2,3044414,3045736,20
MRPS26,3046068,3047869,20
OXT,3071655,3072418,20
LOC101929098,3072294,3072294,20
AVP,3082629,3084674,20
UBOX5,3110105,3123365,20
FASTKD5,3146775,3149070,20
UBOX5-AS1,3150867,3150867,20
LZTS3,3164453,3167870,20
LOC107985414,3179063,3179063,20
DDRGK1,3190652,3204627,20
ITPA,3209551,3226688,20
SLC4A11,3227786,3239751,20
C20orf194,3252571,3407662,20
LOC105372509,3420788,3420788,20
LOC105372508,3430861,3430861,20
ATRN,3471072,3646847,20
GFRA4,3659908,3663399,20
ADAM33,3668962,3682108,20
SIGLEC1,3688510,3707128,20
HSPA12B,3738674,3752166,20
C20orf27,3754057,3768388,20
SPEF1,3778211,3781287,20
CENPB,3784683,3786483,20
CDC25B,3787131,3806121,20
LINC01730,3812434,3812434,20
AP5S1,3822117,3824297,20
MAVS,3854624,3876123,20
PANK2,3889100,3933087,20
LOC107985395,3889185,3889185,20
MIR103B2,3917563,3917563,20
MIR103A2,3917571,3917571,20
RNF24,3934062,3989622,20
SMOX,4175055,4187407,20
LINC01433,4195953,4195953,20
ADRA1D,4221522,4248957,20
LOC105372510,4572072,4572072,20
PRNP,4699220,4699982,20
PRND,4724551,4725082,20
PRNT,4740668,4740668,20
LOC105372511,4779351,4779351,20
RASSF2,4784272,4801030,20
LOC107985392,4816054,4816054,20
SLC23A2,4856971,4932562,20
TMEM230,5069187,5113090,20
PCNA,5115282,5119798,20
PCNA-AS1,5119969,5119969,20
CDS2,5127092,5190234,20
PROKR2,5302039,5314369,20
LINC00658,5445748,5445748,20
LOC107985411,5471197,5480267,20
LOC643406,5477134,5477134,20
LOC105372513,5490117,5490117,20
LINC00654,5504596,5504596,20
LINC01729,5510002,5510002,20
GPCPD1,5547660,5610695,20
LOC105372514,5708551,5708551,20
C20orf196,5750381,5863463,20
CHGB,5911633,5925049,20
TRMT6,5938534,5950405,20
MCM8,5952015,6000941,20
MCM8-AS1,6005821,6005821,20
CRLS1,6006246,6040053,20
LRRN4,6041021,6052799,20
FERMT1,6077172,6119554,20
CASC20,6528459,6528459,20
LINC01713,6736136,6736136,20
LOC105372517,6767484,6767484,20
BMP2,6770126,6779089,20
LINC01428,7254202,7254202,20
LINC01751,7307432,7307432,20
LINC01706,7368501,7368501,20
MIR8062,7371692,7371692,20
LOC105372518,7701106,7724996,20
HAO1,7883592,7940422,20
TMX4,7982250,8019613,20
LOC105372520,8028623,8028623,20
PLCB1,8132651,8881849,20
PLCB1-IT1,8249742,8249742,20
LOC105372521,8644684,8657177,20
RNU105B,8831393,8831393,20
LOC105372522,8968990,8968990,20
PLCB4,9307814,9479009,20
LAMP5,9514852,9529820,20
LAMP5-AS1,9514998,9514998,20
PAK5,9539461,9644328,20
LOC105372523,9617508,9617508,20
LOC101929348,9626898,9626898,20
PARAL1,10007116,10007116,20
ANKEF1,10038301,10055660,20
LOC105372524,10196954,10198744,20
SNAP25-AS1,10219506,10219506,20
SNAP25,10275491,10306197,20
LOC112268268,10323243,10323243,20
MKKS,10405246,10434239,20
SLX4IP,10458204,10623379,20
JAG1,10639497,10673530,20
MIR6870,10649695,10649695,20
LINC01752,10754027,10754027,20
LOC107985398,10806879,10806879,20
LOC105372525,10853215,10853291,20
LOC101929413,10909272,10909272,20
C20orf187,11029366,11029366,20
LOC105372527,11159220,11159220,20
LOC105372528,11178453,11178453,20
LOC339593,11273383,11273383,20
LOC105372529,11427294,11427294,20
LOC107985384,11686890,11687352,20
LOC105372530,11728909,11728909,20
LINC00687,11870715,11870715,20
BTBD3,11890767,11923666,20
LOC105372531,11959283,11959283,20
LOC107985406,12247614,12247614,20
LOC107985407,12515277,12515277,20
LOC105372532,12673199,12673203,20
LOC102606466,12936963,12936963,20
LOC105372535,12938473,12940821,20
LINC01723,12951627,12951627,20
LINC01722,12952519,12952519,20
SPTLC3,13009267,13164867,20
ISM1,13221776,13326662,20
ISM1-AS1,13239687,13239687,20
LOC105372539,13244415,13244415,20
TASP1,13390359,13638936,20
ESF1,13714873,13783140,20
NDUFAF5,13785068,13821580,20
SEL1L2,13849484,13995333,20
MACROD2,13995763,16049876,20
FLRT3,14325556,14327506,20
MACROD2-IT1,14628908,14628908,20
MACROD2-AS1,14929518,14929518,20
LOC107985394,15632208,15632208,20
LOC613266,15923314,15985882,20
KIF16B,16273252,16573275,20
LOC105372541,16605504,16605504,20
LOC105372542,16639971,16639971,20
SNRPB2,16731702,16741005,20
OTOR,16748401,16751118,20
LOC105372544,17152512,17196938,20
LOC105372545,17218256,17218256,20
PCSK2,17227305,17482070,20
LOC105372546,17327633,17327633,20
BFSP1,17494073,17558735,20
DSTN,17570208,17607146,20
RRBP1,17614181,17660507,20
BANF2,17693688,17735811,20
LOC105372547,17699583,17699583,20
LOC105372548,17879468,17883258,20
LOC105372549,17925248,17925248,20
SNX5,17942356,17968425,20
SNORD17,17962946,17962946,20
MGME1,17969859,17990186,20
OVOL2,18024635,18057634,20
PET117,18137955,18142357,20
KAT14,18142660,18188387,20
LOC105372551,18271122,18271122,20
ZNF133,18288441,18316816,20
LOC105372550,18329135,18359309,20
LOC107985418,18362899,18362899,20
LINC00851,18381484,18381484,20
DZANK1,18384398,18467149,20
POLR3F,18467506,18484648,20
MIR3192,18470691,18470691,20
RBBP9,18489763,18497167,20
SEC23B,18510835,18560740,20
SMIM26,18567478,18569405,20
DTD1,18588072,18744252,20
LOC101929526,18698708,18698708,20
LOC107985399,18780668,18780668,20
LINC00652,18793982,18794584,20
LOC100270804,18796065,18796065,20
C20orf78,18809775,18830051,20
SCP2D1,18813815,18814286,20
LOC102724734,19050458,19050458,20
LOC107985442,19053867,19053867,20
LOC101929547,19210481,19210481,20
SLC24A3,19212842,19721140,20
LOC100130264,19284596,19284596,20
LOC107987276,19757651,19771606,20
RIN2,19886669,20000936,20
"NAA20",20017396,20033187,20
LOC105372553,20024978,20024978,20
CRNKL1,20036194,20056014,20
CFAP61,20052586,20360693,20
LOC105372554,20232873,20232873,20
LOC107985413,20254829,20254829,20
LOC101929575,20267809,20267809,20
INSM1,20368267,20369800,20
RALGAPA2,20393098,20712638,20
LOC105372555,20749627,20749627,20
LINC00237,21106358,21106358,20
KIZ,21126036,21246618,20
KIZ-AS1,21218289,21218289,20
XRN2,21303398,21389338,20
NKX2-4,21395910,21397399,20
LOC105372558,21399251,21441456,20
LOC112268271,21505706,21508960,20
NKX2-2,21511922,21513669,20
LINC01727,21615722,21615722,20
LINC01726,21703585,21703585,20
PAX1,21705712,21714803,20
LINC01432,22074654,22074654,20
LOC105372560,22223574,22223574,20
LOC105372561,22265170,22274548,20
LINC01427,22282801,22282801,20
LOC284788,22420643,22420643,20
LOC105372562,22467245,22467245,20
LOC105372563,22471538,22471538,20
LOC105372564,22524213,22524213,20
LINC00261,22578642,22578642,20
FOXA2,22581849,22584278,20
LINC01384,22607517,22607517,20
LINC01747,22685344,22685344,20
LOC105372567,22774216,22774216,20
LOC105372568,22824382,22824382,20
LOC107985449,22974194,22974194,20
LOC101929707,23010727,23030789,20
SSTR4,23035483,23036650,20
LOC105372569,23039235,23039235,20
THBD,23047776,23049504,20
CD93,23083949,23086830,20
LINC00656,23132636,23132636,20
LOC100505664,23190307,23190307,20
LOC105372571,23333628,23333628,20
LOC105372572,23351410,23351410,20
NXT1,23354041,23354464,20
LINC01431,23358127,23358127,20
GZF1,23364383,23375295,20
"NAPB",23377375,23421519,20
CSTL1,23440267,23444878,20
CST11,23450505,23452811,20
CST8,23491667,23507124,20
CST13P,23542018,23542018,20
CST9L,23564947,23568450,20
CST9,23603509,23605864,20
CST3,23633915,23637862,20
LOC107985383,23667045,23667045,20
LOC105372573,23674842,23674842,20
CST4,23685893,23688969,20
LOC105372574,23729631,23729631,20
CST1,23747815,23750866,20
LOC107985432,23805980,23805980,20
LOC105372575,23821235,23821235,20
CST2,23824019,23826660,20
CST5,23876187,23879676,20
GGTLC1,23985215,23986611,20
LOC107985438,23996543,23996545,20
LOC105372576,24112232,24112234,20
LINC01721,24224588,24224588,20
LOC105372577,24318087,24351429,20
LOC105372585,24468450,24470506,20
SYNDIG1,24543097,24666617,20
LOC107985402,24823611,24823611,20
LOC105372578,24932985,24932985,20
CST7,24949505,24959712,20
APMAP,24963812,24992688,20
ACSS1,25006859,25058143,20
VSX1,25071920,25082379,20
LOC284798,25147993,25148790,20
ENTPD6,25195864,25226715,20
LOC101926889,25196892,25196892,20
LOC105372579,25241316,25241316,20
PYGB,25248178,25296522,20
ABHD12,25294972,25390713,20
GINS1,25407820,25448555,20
LOC105372581,25408336,25408336,20
NINL,25453450,25540058,20
"NANP",25615924,25623948,20
ZNF337-AS1,25670344,25678074,20
ZNF337,25675031,25696813,20
LOC107985400,25738240,25738240,20
LOC105372582,25756050,25756050,20
FAM182B,25796108,25801291,20
LOC101926935,25854021,25854021,20
LINC01733,25969288,25969288,20
LOC100134868,26023272,26023272,20
FAM182A,26086917,26086917,20
NCOR1P1,26114041,26114041,20
MIR663A,26208278,26208278,20
MIR663AHG,26209233,26209233,20
FRG1CP,28602665,28602665,20
FRG1DP,29096832,29096832,20
LOC105379476,29406743,29406743,20
FRG2EP,29416961,29416961,20
LOC105379477,29458181,29458181,20
FRG1EP,29497334,29497334,20
LINC01598,29560475,29560475,20
LINC01597,30286537,30286537,20
LOC107985433,30287290,30289874,20
LOC105372586,30300255,30300255,20
LOC105372587,30362503,30362503,20
FRG1BP,30399335,30419843,20
MLLT10P1,30403462,30403462,20
LOC105379481,30531183,30531183,20
LOC107987280,30580105,30580105,20
ANKRD20A21P,30723916,30723916,20
DEFB115,31257663,31259632,20
DEFB116,31303211,31308585,20
DEFB118,31368650,31373170,20
DEFB119,31377245,31390649,20
DEFB121,31404912,31412643,20
DEFB122,31429180,31429180,20
DEFB123,31440698,31450257,20
DEFB124,31465505,31474652,20
REM1,31476445,31484430,20
LINC00028,31487574,31487574,20
HM13,31514551,31569219,20
LOC107985416,31572939,31577965,20
HM13-AS1,31573263,31573263,20
LOC105372588,31605195,31605195,20
ID1,31605387,31606094,20
MIR3193,31607240,31607240,20
COX4I2,31639017,31644904,20
BCL2L1,31665948,31722868,20
LOC105372589,31716844,31716844,20
ABALON,31723409,31723409,20
TPX2,31757476,31801080,20
MYLK2,31819580,31833797,20
FOXS1,31844549,31845542,20
DUSP15,31846586,31870622,20
TTLL9,31871126,31944967,20
PDRG1,31945806,31951961,20
XKR7,31968175,31997457,20
CCM2L,32010454,32031314,20
HCK,32052424,32101519,20
TM9SF4,32109740,32165444,20
LOC107985403,32159694,32159694,20
TSPY26P,32190360,32190360,20
PLAGL2,32196451,32202178,20
POFUT1,32207941,32238657,20
MIR1825,32237847,32237847,20
KIF3B,32309777,32335011,20
ASXL1,32358775,32437338,20
NOL4L,32447595,32584890,20
LOC101929698,32520285,32520285,20
LOC105372592,32541950,32541950,20
NOL4L-DT,32608893,32608893,20
C20orf203,32650431,32651152,20
COMMD7,32703381,32743391,20
DNMT3B,32780115,32809356,20
MAPRE1,32825927,32848728,20
EFCAB8,32863792,32961609,20
SUN5,32983793,33004340,20
BPIFB2,33008574,33023383,20
BPIFB6,33031647,33044047,20
BPIFB3,33055423,33073605,20
BPIFB4,33081526,33111437,20
LOC105372714,33140494,33160623,20
BPIFA2,33169145,33180560,20
BPIFA4P,33210462,33210462,20
BPIFA3,33217536,33227806,20
BPIFA1,33237711,33242527,20
LOC105372593,33257496,33257496,20
BPIFB1,33286073,33309767,20
LOC105372594,33299853,33299853,20
CDK5RAP1,33359042,33401558,20
SNTA1,33408506,33443620,20
CBFA2T2,33490267,33644646,20
NECAB3,33657828,33674428,20
C20orf144,33662345,33663867,20
ACTL10,33667497,33668235,20
E2F1,33676731,33686264,20
PXMP4,33707705,33720207,20
ZNF341,33732021,33792269,20
ZNF341-AS1,33811099,33811099,20
CHMP4B,33811468,33853560,20
RALY-AS1,33994367,33994367,20
MIR4755,34049190,34049190,20
RALY,34072074,34078549,20
EIF2S2,34089729,34112110,20
ASIP,34241487,34269167,20
AHCY,34281033,34303270,20
LOC107985381,34363270,34363888,20
ITCH,34393811,34507794,20
MIR644A,34466418,34466418,20
DYNLRB1,34516458,34540958,20
MAP1LC3A,34549977,34559898,20
PIGU,34560865,34677103,20
LOC105372599,34704182,34704182,20
TP53INP2,34708739,34710307,20
NCOA6,34715259,34825579,20
HMGB3P1,34834462,34834462,20
GGT7,34845327,34872857,20
ACSS2,34875099,34927214,20
GSS,34928827,34951852,20
MYH7B,34975494,35002188,20
MIR499B,34990472,34990472,20
MIR499A,34990497,34990497,20
LOC107985393,34991013,34991013,20
TRPC4AP,35003145,35092835,20
EDEM2,35115432,35147358,20
MMP24-AS1-EDEM2,35115432,35146919,20
PROCR,35172154,35215903,20
MMP24,35226738,35274609,20
MMP24OS,35277713,35278178,20
EIF6,35279196,35284816,20
FAM83C-AS1,35285772,35285772,20
FAM83C,35286534,35292304,20
UQCC1,35303934,35411963,20
GDF5,35433908,35437928,20
GDF5OS,35434158,35434911,20
MIR1289-1,35454097,35454097,20
CEP250,35462367,35517029,20
LOC102725201,35479424,35491082,20
C20orf173,35527220,35529652,20
ERGIC3,35542097,35557504,20
FER1L4,35607562,35607562,20
SPAG4,35616003,35621022,20
CPNE1,35626240,35664937,20
RBM12,35652523,35655322,20
NFS1,35669621,35699365,20
ROMO1,35699632,35700906,20
RBM39,35704480,35742336,20
PHF20,35801522,35947627,20
SCAND1,35953744,35954581,20
CNBD2,35954579,36030700,20
NORAD,36050960,36050960,20
EPB41L1,36074419,36229340,20
LOC100130373,36155760,36155760,20
LOC105372602,36236466,36236466,20
AAR2,36239868,36255745,20
DLGAP4,36431717,36528634,20
MYL9,36544884,36549249,20
DLGAP4-AS1,36573275,36573275,20
TGIF2,36578774,36591431,20
TGIF2-C20orf24,36578774,36612051,20
LOC107985397,36605523,36605636,20
RAB5IF,36605951,36612557,20
SLA2,36613865,36641335,20
NDRG3,36653519,36746138,20
DSN1,36752787,36771458,20
SOGA1,36777773,36863344,20
TLDC2,36876174,36889403,20
SAMHD1,36892931,36951643,20
RBL1,36998758,37095928,20
MROH8,37102686,37179480,20
RPN2,37179356,37241341,20
GHRH,37251212,37256889,20
MANBAL,37301263,37316415,20
LOC105372606,37344595,37344595,20
SRC,37384153,37403379,20
BLCAP,37518910,37519174,20
NNAT,37521331,37522896,20
LINC01746,37577418,37584010,20
LINC00489,37623119,37623119,20
LOC100287792,37683234,37683234,20
LOC105372609,37688236,37691276,20
CTNNBL1,37694122,37872013,20
VSTM2L,37903350,37944253,20
TTI1,37983455,38033461,20
RPRD1B,38033947,38089875,20
TGM2,38130218,38165198,20
LOC107987281,38165178,38165178,20
KIAA1755,38213041,38260772,20
LOC149684,38288947,38288947,20
BPI,38304211,38337184,20
LBP,38346516,38376669,20
SNORA71B,38425330,38425330,20
SNORA71A,38427443,38427443,20
SNORA71C,38429804,38429804,20
SNORA71D,38433999,38433999,20
SNHG17,38435377,38435377,20
SNORA71E,38448218,38448218,20
SNORA60,38449504,38449504,20
SNHG11,38450921,38450921,20
RALGAPB,38488432,38578861,20
MIR548O2,38516632,38516632,20
ADIG,38581250,38588463,20
ARHGAP40,38601942,38649848,20
SLC32A1,38724724,38728639,20
ACTR5,38748478,38771816,20
PPP1R16B,38835925,38918666,20
FAM83D,38926442,38952520,20
DHX35,38962367,39039723,20
LOC107985448,39220038,39220038,20
LINC01734,39224748,39224748,20
LOC102724950,39659452,39661027,20
LOC105372613,39788988,39788988,20
LOC105372614,39814298,39814298,20
LINC01370,40008529,40008529,20
LOC105372616,40121078,40121078,20
LOC105372617,40312797,40312797,20
LOC105372618,40468895,40468895,20
LOC107985446,40512158,40512158,20
LOC107985435,40597385,40597385,20
LOC102724968,40641178,40644090,20
LOC105372620,40678675,40678675,20
MAFB,40687878,40688850,20
SNORD154,40714623,40714623,20
LOC101927098,40717432,40717432,20
LOC105372621,41005340,41005340,20
LOC100128988,41025396,41025396,20
TOP1,41029067,41123297,20
PLCG1,41137641,41175721,20
PLCG1-AS1,41138000,41138000,20
MIR6871,41169078,41169078,20
ZHX3,41184925,41204916,20
LPIN3,41345803,41360585,20
EMILIN3,41361267,41366634,20
CHD6,41404592,41551337,20
LOC105372622,42019305,42024332,20
PTPRT,42043543,43189733,20
LOC101927182,42108504,42108504,20
LOC105372624,42646740,42648800,20
LOC101927159,42688562,42688562,20
LOC105372623,42955794,42955794,20
LOC101927138,42971492,42971492,20
SRSF6,43458033,43463605,20
L3MBTL1,43513569,43541128,20
SGK2,43566315,43585016,20
IFT52,43594698,43646983,20
MYBL2,43667283,43716087,20
GTSF1L,43726247,43726694,20
LOC107985441,43733570,43733570,20
LOC101927200,43820895,43820895,20
LOC105372625,43824925,43824925,20
LINC01728,43895468,43895468,20
TOX2,43914891,44069616,20
JPH2,44114795,44186705,20
OSER1,44197051,44206957,20
OSER1-AS1,44226027,44226027,20
GDAP1L1,44247334,44280917,20
FITM2,44306624,44311148,20
R3HDML,44337157,44350792,20
LOC105372629,44355432,44355779,20
HNF4A,44355804,44429665,20
HNF4A-AS1,44395706,44395706,20
MIR3646,44408203,44408203,20
LINC01430,44450557,44450557,20
LINC01620,44465344,44465344,20
TTPAL,44479999,44489541,20
SERINC3,44500295,44521951,20
PKIG,44614556,44618364,20
ADA,44619833,44651758,20
LINC01260,44671739,44671739,20
WISP2,44714224,44728008,20
KCNK15,44745700,44750838,20
KCNK15-AS1,44746227,44746227,20
RIMS4,44756133,44810271,20
YWHAB,44901533,44906438,20
PABPC1L,44910143,44959160,20
